area_sqft,bedrooms,bathrooms,location,house_type,state,city,price
1607,2,2,Semi-Urban,Duplex,Arunachal Pradesh,Itanagar,5296649
401,1,1,Urban,Apartment,Sikkim,Gangtok,1509715
471,1,2,Urban,Apartment,Jammu & Kashmir,Srinagar,1721565
473,1,1,Urban,Duplex,Odisha,Rourkela,1660177
364,1,2,Semi-Urban,Apartment,Odisha,Rourkela,1166205
351,1,1,Urban,Villa,Jharkhand,Dhanbad,1464624
800,1,2,Urban,Apartment,Chhattisgarh,Bhilai,3106609
549,1,1,Urban,Apartment,Gujarat,Vadodara,2797806
3403,4,1,Urban,Apartment,Tamil Nadu,Coimbatore,11440855
1565,3,1,Urban,Apartment,Tamil Nadu,Madurai,6572161
745,1,1,Urban,Duplex,Madhya Pradesh,Bhopal,1456379
340,1,1,Semi-Urban,Apartment,Assam,Silchar,1187606
2318,4,1,Urban,Apartment,Puducherry,Puducherry,11270897
698,2,2,Urban,Apartment,Chhattisgarh,Raipur,2635800
405,1,2,Semi-Urban,Duplex,Haryana,Gurgaon,1343820
1462,3,2,Urban,Apartment,Bihar,Muzaffarpur,5315008
400,1,2,Urban,Apartment,Bihar,Patna,1158510
808,1,1,Urban,Apartment,Bihar,Muzaffarpur,3971939
1445,3,1,Semi-Urban,Apartment,Rajasthan,Kota,2032510
992,2,2,Semi-Urban,Apartment,Kerala,Thiruvananthapuram,3146576
1149,2,3,Urban,Apartment,Punjab,Amritsar,2984067
375,1,2,Urban,Villa,Goa,Margao,913593
541,1,2,Urban,Apartment,Goa,Panaji,1272135
310,1,1,Urban,Apartment,Kerala,Kozhikode,1342951
410,1,2,Urban,Apartment,Madhya Pradesh,Bhopal,816753
1810,2,2,Urban,Villa,Punjab,Jalandhar,10728149
736,1,2,Urban,Apartment,Karnataka,Hubli,1474652
1512,2,1,Semi-Urban,Apartment,Maharashtra,Aurangabad,4937406
861,2,3,Semi-Urban,Apartment,Uttar Pradesh,Lucknow,3171977
409,1,1,Urban,Apartment,Delhi,Saket,851356
431,1,1,Semi-Urban,Apartment,Jharkhand,Dhanbad,1351703
354,1,1,Urban,Apartment,Tamil Nadu,Chennai,2830805
488,1,2,Urban,Apartment,Punjab,Amritsar,2070885
925,1,2,Urban,Apartment,Tamil Nadu,Coimbatore,4321680
337,1,1,Urban,Apartment,Haryana,Faridabad,1642277
512,1,2,Urban,Apartment,Bihar,Gaya,1246353
655,1,2,Urban,Apartment,Maharashtra,Thane,1218148
630,1,2,Urban,Apartment,Jharkhand,Ranchi,1166958
2074,4,2,Semi-Urban,Villa,Odisha,Bhubaneswar,8899153
833,1,1,Urban,Duplex,Karnataka,Bengaluru,7662131
1447,3,1,Semi-Urban,Apartment,Telangana,Nizamabad,4767530
651,2,2,Urban,Apartment,Madhya Pradesh,Jabalpur,2982840
986,2,2,Semi-Urban,Duplex,Haryana,Faridabad,4008999
353,1,2,Urban,Villa,Delhi,Karol Bagh,2025048
2690,3,4,Urban,Apartment,Kerala,Kollam,12434509
660,2,3,Urban,Apartment,Karnataka,Bengaluru,6386033
464,1,2,Urban,Apartment,Odisha,Cuttack,1830421
386,1,1,Urban,Villa,Telangana,Hyderabad,3681670
673,2,2,Semi-Urban,Apartment,Delhi,Karol Bagh,2010823
1541,2,1,Semi-Urban,Apartment,Andhra Pradesh,Guntur,6247867
482,1,1,Urban,Apartment,Sikkim,Gangtok,1880208
475,1,2,Urban,Apartment,Delhi,Delhi,7420417
480,1,2,Urban,Apartment,Assam,Guwahati,1959097
345,1,1,Urban,Apartment,Haryana,Karnal,640156
1527,2,2,Urban,Apartment,Madhya Pradesh,Bhopal,3614321
515,1,1,Urban,Apartment,Gujarat,Vadodara,1667331
383,1,1,Urban,Apartment,Uttar Pradesh,Kanpur,1643816
351,1,1,Urban,Apartment,Lakshadweep,Kavaratti,1501254
1078,2,2,Urban,Apartment,Karnataka,Mysuru,2163799
731,2,3,Urban,Apartment,Jammu & Kashmir,Jammu,1247581
324,1,1,Urban,Apartment,Himachal Pradesh,Dharamshala,1101596
1314,3,3,Semi-Urban,Apartment,Madhya Pradesh,Bhopal,2322882
358,1,1,Semi-Urban,Villa,Kerala,Kozhikode,1370173
481,1,1,Semi-Urban,Apartment,Puducherry,Puducherry,1550180
479,1,2,Urban,Apartment,Telangana,Nizamabad,2066606
423,1,1,Urban,Apartment,Haryana,Faridabad,2479449
866,2,3,Semi-Urban,Apartment,Rajasthan,Jodhpur,2560180
441,1,1,Urban,Apartment,Punjab,Ludhiana,1785348
977,2,3,Urban,Duplex,Andhra Pradesh,Visakhapatnam,3382678
524,1,1,Semi-Urban,Apartment,Sikkim,Gangtok,2061117
760,2,1,Urban,Villa,Odisha,Cuttack,3667388
1031,2,1,Urban,Apartment,Haryana,Karnal,1685825
1205,2,3,Semi-Urban,Apartment,Gujarat,Vadodara,3562933
891,2,3,Urban,Apartment,Haryana,Panipat,2983120
524,1,1,Urban,Apartment,Ladakh,Leh,959863
537,1,2,Urban,Villa,Odisha,Cuttack,2736500
1497,3,3,Semi-Urban,Apartment,Andhra Pradesh,Vijayawada,4742856
1618,2,1,Urban,Apartment,Karnataka,Dharwad,7410390
357,1,2,Urban,Apartment,Assam,Dibrugarh,1666315
616,1,1,Urban,Apartment,Maharashtra,Nagpur,2659800
608,2,1,Urban,Apartment,Punjab,Jalandhar,2440081
763,2,3,Urban,Apartment,Sikkim,Gangtok,2878671
311,1,1,Urban,Apartment,Jharkhand,Dhanbad,1210519
1979,3,3,Urban,Villa,West Bengal,Asansol,9021241
956,1,1,Urban,Apartment,Haryana,Karnal,1968429
1235,2,2,Semi-Urban,Apartment,Puducherry,Puducherry,2931468
940,2,2,Urban,Apartment,Manipur,Imphal,1827134
692,1,1,Urban,Apartment,Delhi,Dwarka,1228734
363,1,2,Urban,Apartment,Madhya Pradesh,Indore,891022
1112,2,1,Urban,Apartment,Delhi,Dwarka,2361078
343,1,1,Urban,Apartment,Himachal Pradesh,Dharamshala,1229773
773,1,1,Urban,Apartment,Uttarakhand,Haridwar,2821276
497,1,1,Urban,Villa,Maharashtra,Pune,1037581
1673,3,3,Urban,Villa,West Bengal,Durgapur,7673176
2179,5,1,Urban,Apartment,Bihar,Patna,4330156
345,1,1,Urban,Duplex,Gujarat,Surat,604510
342,1,1,Urban,Apartment,Haryana,Faridabad,1296228
338,1,1,Urban,Villa,Karnataka,Mangalore,2127995
433,1,2,Urban,Villa,Tamil Nadu,Tiruchirappalli,2596606
609,1,2,Urban,Duplex,Chhattisgarh,Raipur,2104080
438,1,1,Urban,Apartment,Karnataka,Mangalore,1869167
665,1,2,Urban,Apartment,Delhi,Delhi,9091663
2251,4,4,Urban,Apartment,Haryana,Gurgaon,11374143
1368,3,3,Semi-Urban,Apartment,West Bengal,Siliguri,3965259
1623,2,2,Urban,Apartment,Telangana,Warangal,7078383
517,1,2,Urban,Villa,Meghalaya,Shillong,2972054
1214,3,3,Semi-Urban,Apartment,Maharashtra,Pune,1794698
318,1,1,Semi-Urban,Villa,Manipur,Imphal,741527
1082,2,3,Urban,Duplex,Karnataka,Bengaluru,11349587
367,1,2,Urban,Apartment,Madhya Pradesh,Jabalpur,1500711
958,1,1,Urban,Apartment,Uttar Pradesh,Lucknow,3554179
1414,3,1,Urban,Apartment,Delhi,Dwarka,3096222
321,1,1,Urban,Apartment,Punjab,Ludhiana,1152923
350,1,2,Urban,Apartment,Maharashtra,Aurangabad,1401871
536,1,1,Urban,Apartment,Karnataka,Bengaluru,4475455
805,1,2,Urban,Apartment,Karnataka,Bengaluru,8349584
319,1,1,Urban,Duplex,Rajasthan,Jaipur,1236618
380,1,1,Urban,Apartment,Telangana,Warangal,1985974
455,1,1,Urban,Duplex,Odisha,Rourkela,1727923
1490,2,3,Urban,Apartment,Assam,Silchar,5072078
467,1,2,Urban,Apartment,Uttar Pradesh,Kanpur,2064773
629,2,2,Urban,Apartment,Tamil Nadu,Madurai,2831777
859,2,2,Urban,Apartment,Assam,Silchar,3674906
872,1,1,Urban,Villa,Punjab,Chandigarh,4167799
591,1,1,Urban,Apartment,Gujarat,Ahmedabad,1832177
348,1,1,Urban,Apartment,Maharashtra,Nagpur,1336167
480,1,1,Urban,Apartment,Kerala,Kozhikode,1535262
370,1,2,Semi-Urban,Villa,Maharashtra,Pune,713108
596,1,2,Urban,Villa,Uttar Pradesh,Ghaziabad,3154391
770,1,2,Urban,Apartment,Uttar Pradesh,Lucknow,2939085
1794,2,1,Urban,Apartment,Odisha,Bhubaneswar,7936569
2149,3,1,Urban,Apartment,Jharkhand,Ranchi,4149258
300,1,2,Semi-Urban,Apartment,Ladakh,Leh,508337
654,2,1,Urban,Apartment,Punjab,Amritsar,3292730
645,1,2,Urban,Apartment,Odisha,Cuttack,2821822
446,1,2,Urban,Apartment,Rajasthan,Udaipur,1803502
1906,3,2,Urban,Villa,Haryana,Karnal,4777872
1368,3,2,Semi-Urban,Apartment,West Bengal,Durgapur,4579388
1541,3,1,Urban,Apartment,Delhi,Delhi,22085762
521,1,1,Urban,Apartment,Tamil Nadu,Coimbatore,1926371
432,1,1,Urban,Duplex,West Bengal,Durgapur,1530251
389,1,2,Urban,Villa,Chhattisgarh,Raipur,1902084
2189,5,1,Semi-Urban,Apartment,Madhya Pradesh,Gwalior,7087424
403,1,2,Urban,Apartment,Jharkhand,Dhanbad,1925475
1072,1,1,Urban,Apartment,Assam,Silchar,4423791
488,1,1,Urban,Apartment,Telangana,Hyderabad,5070883
411,1,1,Urban,Apartment,Uttar Pradesh,Noida,769111
1559,2,2,Urban,Apartment,Maharashtra,Pune,2649784
1362,2,3,Urban,Apartment,Himachal Pradesh,Dharamshala,5138097
470,1,2,Urban,Apartment,Nagaland,Kohima,1093928
489,1,1,Urban,Apartment,Rajasthan,Jaipur,1846490
2327,3,4,Urban,Apartment,West Bengal,Siliguri,9657003
1031,1,1,Urban,Apartment,Madhya Pradesh,Jabalpur,4551696
1966,2,2,Urban,Apartment,Assam,Silchar,7953184
1171,2,3,Semi-Urban,Apartment,Maharashtra,Mumbai,20267815
314,1,2,Urban,Duplex,Puducherry,Puducherry,1363965
1611,3,4,Urban,Villa,Gujarat,Bhavnagar,8312017
485,1,2,Urban,Apartment,Sikkim,Gangtok,2273506
619,2,1,Urban,Duplex,Maharashtra,Pune,1127708
565,1,1,Urban,Apartment,Telangana,Warangal,1881993
400,1,2,Urban,Apartment,Karnataka,Bengaluru,3559874
617,1,1,Semi-Urban,Apartment,Uttar Pradesh,Agra,988623
852,1,1,Urban,Apartment,Lakshadweep,Kavaratti,3356046
2752,5,4,Urban,Apartment,Punjab,Ludhiana,12046615
633,1,2,Semi-Urban,Apartment,Uttarakhand,Haridwar,1980308
357,1,1,Urban,Villa,Odisha,Cuttack,1612489
1871,3,4,Urban,Apartment,Delhi,Karol Bagh,8969855
544,1,2,Urban,Apartment,Delhi,Rohini,1345559
1323,2,3,Urban,Apartment,Rajasthan,Jodhpur,5180764
306,1,1,Urban,Apartment,Delhi,New Delhi,4096116
620,1,2,Urban,Apartment,Andhra Pradesh,Guntur,2460313
910,2,1,Urban,Villa,Andhra Pradesh,Visakhapatnam,4542198
1870,2,2,Urban,Apartment,Bihar,Bhagalpur,7808440
981,1,1,Urban,Apartment,Manipur,Imphal,2064401
851,2,3,Urban,Apartment,Odisha,Bhubaneswar,3647986
612,1,1,Urban,Apartment,Andhra Pradesh,Visakhapatnam,2489060
466,1,1,Urban,Villa,Andhra Pradesh,Guntur,2676621
1977,2,2,Urban,Apartment,Punjab,Chandigarh,8094700
615,2,2,Urban,Apartment,Odisha,Bhubaneswar,2413590
738,2,3,Urban,Apartment,Haryana,Gurgaon,2953137
2196,3,2,Semi-Urban,Duplex,Ladakh,Leh,3652815
309,1,1,Urban,Apartment,Delhi,Delhi,4950889
1133,2,1,Semi-Urban,Apartment,Madhya Pradesh,Bhopal,2217870
428,1,2,Semi-Urban,Apartment,Karnataka,Mysuru,842583
427,1,1,Urban,Apartment,Jharkhand,Jamshedpur,1852100
1248,2,2,Urban,Apartment,Nagaland,Kohima,3256897
422,1,1,Urban,Apartment,Kerala,Kochi,743954
2410,4,4,Semi-Urban,Apartment,Rajasthan,Udaipur,7683689
313,1,2,Urban,Apartment,Chhattisgarh,Bilaspur,1212874
352,1,2,Urban,Villa,Karnataka,Mangalore,1884319
1332,3,4,Urban,Apartment,Delhi,New Delhi,17697056
3138,3,1,Urban,Villa,Bihar,Gaya,6866288
581,1,1,Urban,Apartment,Maharashtra,Nagpur,2488489
1344,3,2,Urban,Apartment,Maharashtra,Kolhapur,5025785
1400,2,1,Semi-Urban,Apartment,Himachal Pradesh,Dharamshala,5140543
400,1,2,Semi-Urban,Apartment,Tamil Nadu,Coimbatore,1097886
570,1,1,Semi-Urban,Apartment,Kerala,Kozhikode,1756647
378,1,2,Urban,Apartment,Haryana,Gurgaon,1819946
1010,1,1,Urban,Apartment,Gujarat,Vadodara,4995474
973,2,3,Urban,Apartment,Chhattisgarh,Bhilai,3172566
2446,4,2,Urban,Apartment,Andhra Pradesh,Visakhapatnam,10547826
573,1,1,Urban,Apartment,Tamil Nadu,Tiruchirappalli,2413588
745,1,2,Urban,Apartment,Assam,Silchar,2920853
412,1,2,Urban,Apartment,Bihar,Patna,714608
907,2,2,Urban,Apartment,Rajasthan,Jodhpur,3925011
1236,2,3,Urban,Duplex,Andhra Pradesh,Guntur,5069703
2313,3,3,Semi-Urban,Apartment,Assam,Guwahati,7610930
375,1,1,Urban,Villa,Tripura,Agartala,1914497
522,1,2,Urban,Villa,Odisha,Rourkela,2608105
431,1,2,Urban,Apartment,Uttarakhand,Haridwar,1415925
853,1,2,Urban,Duplex,Maharashtra,Mumbai,25371474
1709,2,1,Urban,Apartment,Uttar Pradesh,Lucknow,6967019
559,1,2,Urban,Apartment,Uttar Pradesh,Noida,1267126
1289,2,1,Urban,Apartment,Rajasthan,Jaipur,4261251
537,1,1,Urban,Apartment,Uttarakhand,Dehradun,1940558
614,1,2,Urban,Villa,Madhya Pradesh,Indore,1777239
920,1,1,Urban,Apartment,Odisha,Rourkela,3530262
326,1,1,Urban,Apartment,Delhi,Dwarka,732356
562,1,2,Urban,Apartment,Punjab,Amritsar,2583855
524,1,2,Semi-Urban,Apartment,Jharkhand,Jamshedpur,1569627
2384,4,3,Urban,Apartment,Maharashtra,Kalyan,4326986
1091,2,3,Urban,Apartment,Haryana,Karnal,2624800
612,1,1,Urban,Duplex,Uttar Pradesh,Ghaziabad,2186628
632,1,1,Urban,Apartment,Bihar,Muzaffarpur,2263888
972,2,2,Urban,Apartment,Maharashtra,Kalyan,2197393
919,2,2,Urban,Apartment,Punjab,Chandigarh,3557183
2044,4,3,Urban,Apartment,Manipur,Imphal,3564261
1787,2,3,Urban,Apartment,Rajasthan,Jaipur,8022723
732,2,2,Urban,Apartment,Chhattisgarh,Bhilai,2989066
362,1,1,Semi-Urban,Apartment,Maharashtra,Nashik,906449
544,1,1,Urban,Apartment,Maharashtra,Nashik,1297190
460,1,1,Urban,Apartment,Uttarakhand,Haridwar,1454162
1132,1,1,Urban,Apartment,Puducherry,Puducherry,4565434
2841,5,4,Urban,Apartment,Nagaland,Kohima,5932305
464,1,2,Urban,Apartment,Haryana,Faridabad,2061688
843,1,2,Urban,Apartment,Meghalaya,Shillong,2825635
1972,3,1,Urban,Villa,Telangana,Warangal,10936614
912,2,1,Urban,Apartment,Rajasthan,Udaipur,3296848
557,1,2,Semi-Urban,Duplex,Punjab,Amritsar,1575817
406,1,2,Urban,Apartment,Goa,Panaji,803658
954,1,2,Urban,Apartment,Manipur,Imphal,1968036
2318,3,3,Urban,Apartment,Chhattisgarh,Raipur,12376529
482,1,1,Urban,Apartment,Maharashtra,Aurangabad,1711103
1186,1,2,Urban,Apartment,Jharkhand,Ranchi,2018100
880,2,2,Urban,Apartment,Andhra Pradesh,Visakhapatnam,4007998
859,2,2,Urban,Apartment,Karnataka,Hubli,1791192
411,1,1,Semi-Urban,Apartment,Uttar Pradesh,Kanpur,1576659
428,1,1,Urban,Apartment,Maharashtra,Kalyan,762886
404,1,1,Urban,Apartment,West Bengal,Siliguri,1485127
478,1,2,Urban,Apartment,Odisha,Cuttack,2196491
1189,2,2,Urban,Apartment,Punjab,Chandigarh,5254191
382,1,1,Urban,Apartment,Andhra Pradesh,Visakhapatnam,1516366
1094,1,2,Urban,Apartment,Delhi,Dwarka,2180559
620,2,2,Urban,Villa,Odisha,Cuttack,3288885
402,1,1,Urban,Apartment,Maharashtra,Aurangabad,1853945
627,1,1,Urban,Apartment,Rajasthan,Jaipur,2839255
2884,5,1,Urban,Apartment,Maharashtra,Kalyan,6069143
2123,4,4,Urban,Apartment,Punjab,Amritsar,9167344
710,1,2,Urban,Apartment,Maharashtra,Kalyan,1551221
313,1,1,Urban,Villa,Telangana,Warangal,1326228
662,2,1,Urban,Apartment,Karnataka,Mysuru,904746
2685,3,1,Urban,Apartment,Kerala,Kollam,9279109
593,1,2,Urban,Villa,Tripura,Agartala,3174923
582,1,1,Urban,Apartment,Bihar,Muzaffarpur,2144066
571,1,1,Urban,Apartment,Uttarakhand,Dehradun,2038560
574,1,2,Urban,Apartment,Chhattisgarh,Raipur,2545333
1292,3,3,Urban,Apartment,Telangana,Hyderabad,9842051
956,1,2,Urban,Apartment,Telangana,Nizamabad,3500086
1077,2,1,Urban,Apartment,Jammu & Kashmir,Jammu,1914526
807,1,2,Urban,Duplex,Punjab,Ludhiana,2789720
869,1,2,Urban,Duplex,Andhra Pradesh,Guntur,3311210
410,1,2,Urban,Villa,Maharashtra,Kalyan,956707
1185,2,2,Urban,Duplex,Uttar Pradesh,Noida,2636044
612,2,3,Urban,Apartment,Punjab,Chandigarh,2710501
1426,3,2,Urban,Apartment,Jharkhand,Ranchi,2841404
337,1,2,Urban,Apartment,West Bengal,Durgapur,1372021
421,1,2,Urban,Apartment,Uttarakhand,Haridwar,2024926
841,2,2,Semi-Urban,Apartment,Tamil Nadu,Madurai,3012194
1784,2,1,Urban,Apartment,Punjab,Jalandhar,8130365
1535,3,2,Urban,Apartment,Tamil Nadu,Chennai,12654550
892,1,2,Urban,Apartment,Karnataka,Mangalore,2902946
787,1,1,Urban,Apartment,West Bengal,Kolkata,5744801
731,2,3,Urban,Apartment,Tamil Nadu,Tiruchirappalli,2582891
1047,1,2,Semi-Urban,Apartment,Tamil Nadu,Tiruchirappalli,3417699
1189,2,2,Urban,Villa,Madhya Pradesh,Gwalior,5631403
791,2,1,Urban,Apartment,Delhi,Saket,1454202
835,1,2,Urban,Apartment,Maharashtra,Aurangabad,3229413
615,2,3,Urban,Apartment,Madhya Pradesh,Indore,1367419
1133,1,2,Urban,Apartment,Rajasthan,Jodhpur,5442334
453,1,2,Urban,Apartment,West Bengal,Asansol,2113445
1002,1,1,Urban,Apartment,Haryana,Gurgaon,4043205
352,1,2,Urban,Villa,Jharkhand,Jamshedpur,1526549
973,1,1,Urban,Apartment,Maharashtra,Nagpur,5935989
365,1,1,Urban,Duplex,Sikkim,Gangtok,1208396
1105,1,2,Urban,Apartment,Delhi,New Delhi,19492610
2832,3,3,Urban,Villa,Delhi,Delhi,59615451
428,1,1,Urban,Apartment,Maharashtra,Nashik,728851
608,2,1,Urban,Villa,Telangana,Warangal,3045100
678,2,3,Semi-Urban,Apartment,Tripura,Agartala,2268002
399,1,1,Urban,Apartment,Bihar,Gaya,1034036
1188,2,3,Urban,Apartment,Chhattisgarh,Raipur,5079298
2340,4,2,Urban,Apartment,Himachal Pradesh,Dharamshala,9754699
438,1,1,Semi-Urban,Apartment,Uttarakhand,Haridwar,1368077
1196,2,2,Urban,Apartment,Bihar,Bhagalpur,3581807
2770,5,4,Urban,Apartment,Maharashtra,Nashik,5381577
881,2,3,Urban,Apartment,Uttar Pradesh,Lucknow,2733255
1718,3,3,Urban,Apartment,Uttar Pradesh,Noida,3661628
1135,2,3,Semi-Urban,Apartment,Tamil Nadu,Chennai,6588753
336,1,2,Urban,Apartment,Chhattisgarh,Bhilai,1098986
745,1,1,Urban,Villa,Jammu & Kashmir,Srinagar,3490496
1619,3,4,Semi-Urban,Apartment,Andhra Pradesh,Visakhapatnam,6041155
523,1,2,Urban,Apartment,Kerala,Kollam,2312597
2151,5,1,Urban,Apartment,Bihar,Bhagalpur,10310431
623,1,1,Urban,Apartment,Karnataka,Mangalore,2788573
540,1,2,Semi-Urban,Apartment,Assam,Dibrugarh,1544807
694,2,1,Urban,Duplex,Jharkhand,Jamshedpur,2787293
510,1,1,Semi-Urban,Apartment,Madhya Pradesh,Jabalpur,1669750
5000,3,1,Urban,Apartment,Haryana,Karnal,9176395
620,2,1,Urban,Apartment,Rajasthan,Kota,1332205
1117,1,2,Urban,Apartment,Delhi,Karol Bagh,4193327
691,2,2,Urban,Apartment,Uttarakhand,Dehradun,3060849
383,1,1,Urban,Duplex,Punjab,Amritsar,1366047
802,2,1,Urban,Apartment,Odisha,Cuttack,2811736
978,1,1,Urban,Apartment,Delhi,Dwarka,2072969
1138,2,1,Urban,Apartment,Himachal Pradesh,Shimla,2532503
798,2,1,Urban,Apartment,Uttar Pradesh,Agra,1400685
447,1,2,Urban,Duplex,Haryana,Karnal,806897
656,1,1,Semi-Urban,Apartment,Assam,Silchar,1844798
613,1,2,Urban,Duplex,Rajasthan,Udaipur,2371636
1022,2,1,Semi-Urban,Apartment,Gujarat,Surat,1733296
721,1,1,Urban,Apartment,Maharashtra,Nagpur,2482678
659,2,3,Urban,Duplex,Rajasthan,Jodhpur,2260022
323,1,2,Semi-Urban,Apartment,Bihar,Patna,654130
810,2,3,Urban,Apartment,Meghalaya,Shillong,3539935
1160,2,2,Urban,Apartment,Andhra Pradesh,Vijayawada,5181970
1771,2,1,Urban,Apartment,Rajasthan,Jodhpur,7164752
536,1,1,Urban,Apartment,Madhya Pradesh,Gwalior,1342147
596,1,2,Urban,Apartment,Bihar,Patna,1380051
314,1,1,Urban,Apartment,Bihar,Patna,644691
1447,3,1,Urban,Villa,Karnataka,Mysuru,3278349
1199,2,2,Urban,Apartment,Maharashtra,Aurangabad,4805097
307,1,2,Urban,Apartment,Bihar,Patna,929360
870,2,1,Urban,Villa,Rajasthan,Udaipur,3893879
357,1,1,Urban,Apartment,Ladakh,Leh,604383
378,1,1,Urban,Apartment,Andhra Pradesh,Visakhapatnam,1596509
1042,1,1,Urban,Apartment,Manipur,Imphal,2374346
948,2,1,Urban,Apartment,Meghalaya,Shillong,3910257
377,1,2,Urban,Apartment,Gujarat,Ahmedabad,1770104
1501,2,2,Urban,Apartment,Kerala,Kollam,5286831
375,1,1,Urban,Apartment,West Bengal,Durgapur,1519014
542,1,1,Urban,Apartment,Manipur,Imphal,1246762
2147,5,4,Urban,Apartment,Maharashtra,Nashik,3699008
1498,3,3,Urban,Apartment,Madhya Pradesh,Indore,2782687
1783,3,3,Semi-Urban,Apartment,Bihar,Bhagalpur,7851759
1935,3,3,Semi-Urban,Apartment,Madhya Pradesh,Indore,3387509
1271,3,2,Urban,Apartment,Gujarat,Surat,2695020
314,1,2,Urban,Apartment,Meghalaya,Shillong,1357267
489,1,1,Urban,Apartment,Gujarat,Bhavnagar,1876855
897,2,3,Urban,Apartment,Punjab,Jalandhar,3949824
906,2,3,Urban,Apartment,Tamil Nadu,Madurai,4245846
300,1,2,Semi-Urban,Apartment,Delhi,Karol Bagh,1094507
445,1,2,Urban,Duplex,Lakshadweep,Kavaratti,1459948
1023,1,2,Semi-Urban,Duplex,Bihar,Gaya,1857005
1869,2,1,Urban,Apartment,Haryana,Karnal,4650823
578,1,2,Urban,Apartment,Haryana,Gurgaon,2168117
399,1,1,Urban,Apartment,Telangana,Nizamabad,1598284
515,1,1,Urban,Apartment,Uttarakhand,Dehradun,1943798
650,1,2,Urban,Villa,Arunachal Pradesh,Itanagar,2827158
2004,5,1,Urban,Villa,Maharashtra,Aurangabad,10660710
574,1,1,Urban,Apartment,Rajasthan,Jaipur,2070789
774,2,2,Urban,Apartment,Uttar Pradesh,Lucknow,3087652
1177,2,1,Urban,Villa,Madhya Pradesh,Indore,2518219
873,1,2,Urban,Apartment,Goa,Panaji,1581039
741,1,1,Semi-Urban,Apartment,Telangana,Warangal,2734545
1733,2,3,Urban,Apartment,Jammu & Kashmir,Srinagar,7229736
518,1,1,Urban,Villa,Jharkhand,Ranchi,1315175
315,1,2,Urban,Villa,Nagaland,Kohima,775116
1704,2,1,Urban,Apartment,Telangana,Nizamabad,6595391
469,1,2,Semi-Urban,Villa,Rajasthan,Udaipur,2043189
358,1,1,Semi-Urban,Apartment,Kerala,Kochi,623187
332,1,1,Urban,Apartment,Delhi,Saket,711520
1321,2,2,Urban,Villa,Jammu & Kashmir,Jammu,3791978
863,2,2,Urban,Apartment,Kerala,Kollam,3061998
1460,3,3,Urban,Duplex,Tamil Nadu,Chennai,12106715
341,1,2,Urban,Apartment,Chhattisgarh,Raipur,1424350
902,1,2,Urban,Apartment,Maharashtra,Kalyan,1537723
567,1,1,Urban,Villa,Gujarat,Surat,1455074
921,1,1,Urban,Apartment,Assam,Guwahati,4662876
1034,1,2,Urban,Apartment,Tamil Nadu,Chennai,8279252
1172,1,2,Urban,Apartment,Kerala,Kozhikode,4810621
747,1,1,Urban,Villa,West Bengal,Kolkata,6071825
1132,2,3,Semi-Urban,Villa,Odisha,Bhubaneswar,4325479
812,1,1,Urban,Apartment,Haryana,Panipat,3508442
2045,3,2,Urban,Apartment,Punjab,Amritsar,9246000
455,1,1,Urban,Apartment,Karnataka,Bengaluru,3879105
808,1,2,Urban,Apartment,Rajasthan,Jodhpur,2972375
736,2,2,Urban,Villa,Delhi,Rohini,2035998
314,1,2,Urban,Apartment,Maharashtra,Mumbai,7302812
396,1,1,Urban,Apartment,Uttarakhand,Dehradun,1590800
366,1,1,Urban,Apartment,Kerala,Kochi,751712
804,2,3,Urban,Apartment,Chhattisgarh,Raipur,3235439
1364,3,4,Urban,Duplex,Andhra Pradesh,Guntur,6269970
502,1,2,Urban,Apartment,Karnataka,Bengaluru,4772117
1552,2,2,Urban,Apartment,Meghalaya,Shillong,7181596
464,1,1,Urban,Villa,Lakshadweep,Kavaratti,1928969
344,1,1,Urban,Apartment,Jammu & Kashmir,Srinagar,1424051
1250,2,3,Urban,Apartment,Ladakh,Leh,1940700
524,1,1,Semi-Urban,Apartment,Telangana,Nizamabad,1908414
742,2,3,Urban,Apartment,Puducherry,Puducherry,2522688
938,2,2,Urban,Apartment,Karnataka,Dharwad,3842553
1591,2,1,Urban,Apartment,Nagaland,Kohima,3480469
434,1,2,Urban,Villa,Assam,Guwahati,2123967
601,2,3,Urban,Villa,Arunachal Pradesh,Itanagar,3085000
392,1,2,Urban,Apartment,Karnataka,Bengaluru,3817435
1546,2,3,Urban,Apartment,Delhi,Saket,3105380
614,1,1,Urban,Apartment,Delhi,Karol Bagh,2869649
581,1,1,Urban,Apartment,Madhya Pradesh,Indore,1170528
3115,3,3,Semi-Urban,Apartment,Maharashtra,Kolhapur,9135124
1186,1,2,Urban,Apartment,Assam,Silchar,4830540
845,2,3,Urban,Apartment,Meghalaya,Shillong,3583686
630,2,1,Urban,Apartment,Maharashtra,Nashik,1000673
1392,2,3,Urban,Apartment,Chhattisgarh,Bilaspur,6020483
3193,4,4,Semi-Urban,Apartment,Sikkim,Gangtok,11601474
339,1,2,Urban,Apartment,Bihar,Patna,828381
1743,2,1,Urban,Duplex,Karnataka,Hubli,3828908
693,2,3,Urban,Apartment,Andhra Pradesh,Visakhapatnam,2520058
492,1,1,Urban,Villa,Tamil Nadu,Tiruchirappalli,1730395
759,2,1,Semi-Urban,Duplex,Tamil Nadu,Madurai,2554828
401,1,2,Urban,Apartment,Maharashtra,Kolhapur,1906135
1022,1,1,Urban,Apartment,Karnataka,Mangalore,3801827
